smiles,ld50
CC1C2C(CC3=CC=CC=C3)NC(=O)C22OC(=O)OC=CC(C)(O)C(=O)C(C)CC=CC2C2OC12C,4.74
COC1C(CC2CN3CCC4=C(NC5=C4C=CC(OC)=C5)C3CC2C1C(=O)OC)OC(=O)C=CC1=CC(OC)=C(OC)C(OC)=C1,2.8
CCC(C)(C)O,1.95
CCOC1=CC=C(C=C1)N1C(=O)C=CC1=O,2.54
CCCCC(C)(C)C(O)C=CC1C(C)CC(=O)C1CC=CCCCC(O)=O,4.24
OC1=CC=CC(=C1)[N+]([O-])=O,2.63
CCCOC(C)=O,1.04
CC(=O)OC=C,1.47
CC1(C)CC2=C(O1)C(OC(=O)NCSC1=CC=C(Cl)C=C1)=CC=C2,4.16
CN(C)CC1=CC=C(CSCCNC(=C[N+]([O-])=O)N2CCN(C)CC2)O1,1.84
CC(C)=CC(=O)NC1=CC=C(O)C=C1,1.99
O=C(NC1CCSC1=O)C1=CC=CN=C1,1.69
CC(N)=O,0.93
COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,2.04
OC(=O)C1CCCCC1,1.59
CC(=C)C1CC=C(C)C(=O)C1,1.96
CCCCC(CC)COC(=O)C=C,1.51
CCC[N+]([O-])=O,2.29
Cl[Si](Cl)(Cl)CCCC#N,1.85
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,4.3
CCNC(C)C(C)C,2.42
COC1=CC=C(OC2=CC=C(NC(=O)N(C)C)C=C2)C=C1,2.46
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,1.09
CSCCC=O,2.17
CCCOP(=S)(CCl)SC1=CC=C(Cl)C=C1,3.6
CCCCN1C=NN=C1,3.4
O=C=NCCOC(=O)OCCN=C=O,2.02
COC(=O)C=C,2.49
CCC1OP(Cl)(=S)OC2CCCCC12,3.26
CCC(C)C1=CC=C(O)C=C1,1.79
CN(C)C=NC1=C(I)C=C(I)C(CCC(O)=O)=C1I,2.76
CC(O)CN,1.64
CCCC(C)(COC(N)=O)COC(N)=O,2.44
CCCCSCCOC(=O)C(C)=C,1.58
CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,2.16
COP(=O)(OC)SC1=CC=C(C=C1)[N+]([O-])=O,3.79
FC(F)(F)C1=NC2=C(N1)C=C(Cl)C=C2C#N,4.71
FC(F)(F)C1=CC(=CC=C1)C1CNCCO1,2.93
CC(=O)NC(CC1=CNC2=C1C=CC=C2)C(O)=O,1.22
ClC1=CC2=C(OC3=CC(Cl)=C(Cl)C=C23)C(Cl)=C1Cl,5.57
COP(=O)(OC)OC1=CC(=O)N(C)C(C)=C1,4.93
CCCSP(=O)(OCC)OC1=CC=C(Br)C=C1Cl,3.02
CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,2.59
ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1=O,3.21
NC1=CC2=C(C=CC=C2)C=C1,2.29
CO[Si](CCCNCCN)(OC)OC,1.46
FC(F)(F)C1=NC2=C(N1)C=C(Br)C=C2Cl,4.67
FC(F)(F)C1=CC(=CC=C1)N=C=O,2.28
ClC1=CC=C(C=C1)C(=O)N1C=C(CC2=NN=NN2)C2=C1C=CC=C2,2.45
CCNC1=NC2=C(C=C(Cl)C=C2)C(C)(O1)C1=CC=CC=C1,2.3
CCC(C)=NO,1.97
CCOP(O)(=O)SC1=CC=C(C)C=C1,3.67
BrCBr,3.21
CCCCSP(=O)(SCCCC)SCCCC,3.32
NC1=C2C(C=CC=C2S(O)(=O)=O)=C(C=C1)S(O)(=O)=O,0.73
CN(C)C1=CC=C(N)C=C1,3.44
ClCCC#N,3.95
CCCCCCCCC=CCCCCCCCC(=O)OCC1CO1,1.98
CCN(CC)C(=O)C1=C(OCC=C)C=CC=C1,2.86
ClC(Cl)=C(Cl)Cl,1.8
CCCOC(=O)OOC(=O)OCCC,1.78
CCCC1=NN(C(=O)C1C=O)C1=CC=CC=C1,2.48
CCNC(=O)C(Cl)=C(C)OP(=O)(OC)OC,3.87
CN1CCCCCC1=O,1.9
O=C=NC1=CC=CC=C1,2.17
NC1(CCCC1)C(O)=O,2.65
CC1CC2OC2CC1C(=O)OCC=C,2.6
[O-][N+]1=C2C=CC=CC2=NC2=C1C=CC=C2,1.47
NC1=CC(Cl)=C(N)C(Cl)=C1,2.4
OC(=O)C1=C(C=O)C=CC=C1,1.3
CCOCCOCCOC1=CC=CC=C1,1.99
CC=C1C2CC3=C(C=CC(=O)N3)C1(N)CC(C)=C2,4.21
CCN(CC)CCOCCOC(=O)C(CC)(CC)C1=CC=CC=C1,3.26
CC1(C)CCC(CC1)NC(=O)C(N)CCC(O)=O,2.25
CCSC1=NN=C(CSP(=S)(OC)OC)S1,2.07
CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(N)(=O)=O,1.54
CC(=O)SCC(=O)NC1=NC2=C(S1)C=CC=C2,2.82
CCOP(C)(=S)OC1=CC=C2N=CC=CC2=C1,4.73
CN1CCN(CC1)C1=NC2=C(SC3=C1C=C(C)C=C3)C=CC=C2,2.54
CC(=C)C1CCC(CO)=CC1,1.86
CCCCCCNCCCCCC,2.69
CSC1=C(C)C=C(OC(=O)N(C)C(C)=O)C=C1C,2.75
CC(C)CCCC(C)NN,3.13
CN(CO)C(=O)OC1=CC=CC2=C1C=CC=C2,1.64
O=C1NN=CC2=C1C=CC=C2,2.6
C=CCOC(=O)C=CC1=CC=CC=C1,2.09
CN(C)C=CC#N,2.01
CCOP(=S)(OCC)SCSCC1=CC=CC=C1,4.73
NC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,2.81
ClCCN(N=O)C(=O)NCCS(=O)(=O)NCC1=CC=CC=C1,3.15
CC1=CC=C(N)C=C1Cl,1.98
ClC(=O)C1=CC=C(C=C1)C(Cl)=O,1.91
CCOP(=S)(OCC)OC1=NOC(=C1)C1=CC=CC=C1,3.45
CCS(=O)CCSP(=O)(OC)OC,3.91
CC1=C(CC(O)=O)C2=C(C=CC=C2)N1C(=O)C1=CC=CC=C1,2.91
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OCC,1.77
COC1CC(OC2C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)CC3(CO3)C(=O)C(C)C(O)C(C)C(C)OC(=O)C2C)OC(C)C1O,2.01
ClC=C(Cl)S(=O)C(Cl)=CCl,3.5
CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,2.3
CC1=NC(=CC=C1)C(=O)NC1=NN=NN1,2.31
CCSP(=O)(CC)SCC,3.82
S=C1SSC2=NCCN12,2.67
C=COC(=O)C=C,3.06
FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=CC(Cl)=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C(Cl)=C1,3.08
ClC(Cl)C1CC2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,2.38
OCCOC1=CC=C(Cl)C=C1Cl,2.17
CC(=O)OCC#C,2.59
CC(C)C(Br)C(=O)OCC(Cl)(Cl)Cl,2.32
FC(F)(F)C1=NC2=C(N1)C(Br)=CC=C2Br,4.28
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,2.46
NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)S(=O)(=O)C(F)(F)F,3.39
CN(C)C1=NC(Cl)=NC(C)=C1,5.14
CCN(C)CCC(CC=C(C)C)(C(N)=O)C1=CC=CC2=C1C=CC=C2,3.68
COC1=CC=C(OC)C=C1,1.58
FC1=C(C=CC=C1)C12OCCN1CC(=O)NC1=CC=C(Br)C=C21,2.12
ClC1=CC=C(OS(=O)(=O)C2=CC=C(Cl)C=C2)C=C1,2.18
CC1(C)N(Cl)C(=O)N(Br)C1=O,2.7
NC1=NC=NC(NC2=CC(Cl)=CC=C2)=N1,2.74
C=CC(=O)OCC1CC2CC1C=C2,2.12
OC(=O)C1CCC2=CC(C3CCCCC3)=C(O)C=C12,2.76
CCCCCCCCC1=CC=C(C=C1)C(CBr)OCCCC,3.17
CCOP(=O)(OCC)SCC1=NN=C(C)O1,4.9
CNC(=O)OC1=C(OCC#C)C=CC=C1,3.53
C=CC(=O)OCCOCCC#N,2.24
CC1=CC=C(NC(=O)CF)C=C1,4.38
S=C(CC1=CC=CC=C1)N1CCOCC1,3.65
ClC(Cl)C1=CC=CC=C1,1.7
CCCCC(CC)COCCO,1.75
ClC(Cl)C(=O)N(CC=C)CC=C,2.02
CC1=CC(O)=C(C=C1C)C(C)(C)C,2.24
CC(C)NC1CC2=C(CC3=C1C=CC=C3)C=CC=C2,2.7
NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(NC2=CC=C(C(NC3=NC(Cl)=NC(Cl)=N3)=C2)S(O)(=O)=O)C=C1S(O)(=O)=O,1.85
CC1=CC(C)=C(C)C=C1CC1=CC(C)=C(C)C=C1C,1.75
CCOP(=O)(SCC)SCC,3.19
CCC1=C(N)C(C)=CC=C1,2.18
O=C(CN1C=CN=C1)C1=CC=C2C(CC3=C2C=CC=C3)=C1,1.78
CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,2.41
CC(C)CC(C)OC(C)=O,1.37
CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,3.06
CC1(CCCC1)NC(N)=O,2.07
CCCCCCCC=CC=O,1.49
FC(F)(F)C(=NOCC1OCCO1)C1=CC=C(Cl)C=C1,2.67
CCON=C(OC(=O)C1=CC=CC=C1)C1=C(OC)C(Cl)=CC=C1OC,1.39
ClC1=C(Cl)C2(Cl)C3C4OC(C5OC45)C3C1(Cl)C2(Cl)Cl,3.43
CCOP(=S)(OCC)SCC(=O)N(CCC#N)C1=CC=CC=C1,4.39
N1C=CC=N1,1.83
CN(C(=O)NC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,1.64
ClC1=CC=C2OC(=S)NC2=C1,2.27
COC1=C(OC)C=C2C(CCC3=CC=C(Cl)C=C3)N(C)CCC2=C1,2.94
CC(CCC=C(C)C)CC=O,1.8
CN(C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=NC(=C(Cl)S1)C(F)(F)F,2.96
ClC1=CC=C(OCOC2=CC=C(Cl)C=C2)C=C1,1.67
O=C1CC2N(CCC3=CC4=C(OCO4)C=C23)CC1CCC#N,2.33
ClC(Cl)C(Cl)S(=O)C(Cl)C(Cl)Cl,3.62
CC(C)N(CCO)C(C)C,2.23
C(SCC1CO1)C1CO1,3.66
CCN(CC)C(=O)C=C,1.95
COC1=C(C(C)=C(C=C1C(C)(C)C)[N+]([O-])=O)[N+]([O-])=O,2.9
C1=NN=CN1C1=CC=CC=C1,3.04
CNC(=O)OC1=C(C=CC=C1)C1OCC(C)(C)O1,3.36
COC1=CC=C(OC)C(CC2=CN=C3N=C(N)N=C(N)C3=C2C)=C1,2.44
CCOP(=O)(OCC)OC(C)=CC(=O)N(C)C,4.47
CNC(=O)ON=C1SC(SC1(C)C)=NC(C)(C)C,3.96
CCOC1=CC=C(C=C1)N(N=O)C(C)=O,4.0
NS(=O)(=O)CCl,1.33
CCOC(=O)C=C(C)C,1.04
OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(O)C=C1,1.74
COC=C,1.07
CCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC,0.92
OC1=C(C=C(Br)C=C1Br)C(=O)NC1=CC=C(Br)C=C1,3.04
NC(=O)C1(CCN(CCCN2C3=C(CCC4=C2C=CC=C4)C=CC=C3)CC1)N1CCCCC1,2.64
CC(C)(COC(=O)C=C)COC(=O)C=C,1.6
CP(=S)(OCCCCCl)OC1=CC=C(C(=C1)C(F)(F)F)[N+]([O-])=O,3.69
NC1=CC(O)=CC=C1,2.07
CC1=C(C=NO1)C(=O)N1CCCCC1,2.19
CCOC(C1=NCC(C)(C)N1)C1=CC=CC=C1,2.66
C=COCCOCCOC=C,1.63
CC(CC1=CC=CC=C1)(NC(=O)CN)C1=CC=CC=C1,2.35
[O-][N+](=O)C1=CC(Cl)=CC=C1,2.57
NC(CO)(CO)CO,1.31
CC(=O)OC1CC2CCC1(C)C2(C)C,1.34
CCCC1=NN=C(CSP(=S)(OC)OC)O1,2.97
CC(C)(C)C(O)C(=CC1=CC=C(Cl)C=C1Cl)N1C=NC=N1,2.84
CCOP(=S)(CC)SC1=CC=C(C)C=C1,3.75
CCOP(=S)(OCC)OC1=C(Cl)C=C(Br)C(Cl)=C1,3.88
CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,1.83
CCN(CC)C(=O)C1=CC=C(C)C=C1,1.92
CCC(CC)NC1=C(C=C(C)C(C)=C1[N+]([O-])=O)[N+]([O-])=O,2.43
CNC(=O)ON=CC(C)=C,2.98
CN(C)N=NC1=CC=C(NC(C)=O)C=C1,2.61
OC(=O)CN(CC(O)=O)CC(O)=O,2.24
CCOP(=S)(OC(C)C)OC1=C(SCC)C(=O)N(C)N=C1,3.61
CCCCOC(=O)CC(SC(CC(=O)OCCCC)C(=O)OCCCC)C(=O)OCCCC,0.69
CC(C)(C)S,1.28
CCCCNC(=O)C1=CC=CC=C1,1.54
C=CC1CCC(OC1)C=C,1.81
COP(C)(=S)SCN1C(=O)OC2=CC(Cl)=CN=C12,2.02
CC1=NC(SCC2=CC=C[N+]([O-])=C2)=CC(N)=N1,2.05
CC=C(C(C)C)C(=O)NC(N)=O,1.28
CCOC(=O)C1=CC=C(C=C1)[N+]([O-])=O,1.87
CC(C)C12CC1C(C)C(=O)C2,2.48
CC1CC(O)CC(C)(C)C1,1.77
CCC(CC)COCCO,1.88
CCOP(=S)(OCC)OC1=NC=CN=C1,4.85
O=C1CCCCCO1,1.43
COP(=S)(OC)SCN1N=C(Cl)C=CC1=O,4.78
CCCCCCOCCOC(=O)CCCCC(=O)OCCOCCCCCC,1.97
CNC(=O)OC1=CC=CC2=CC=C(C)N=C12,3.26
CCN(CC)CCNC(=O)COC1=CC=C(Cl)C=C1,2.44
CC(CN(C)C)C(C)(O)CC1=CC=C(Cl)C=C1,2.5
COCC1OC(=O)C2=COC3=C2C1(C)C1=C(C2CCC(=O)C2(C)CC1)C3=O,4.12
CSCCC(OC(C)=O)C(O)=O,1.92
CN(C)C(=O)NC1=CC=C(C)C(Cl)=C1,1.56
OCCC(=C)C#N,2.4
CNC(=O)C=C(C)OP(=O)(OC)OC,4.45
COC1=CC=C(C=C1)C1=NC2=C(N1)C=CC(=C2)C1=NNC(=O)CC1C,2.55
OCCNCC(O)CNCCO,1.39
NC1=CC=[N+]([O-])C=C1,3.17
CCCCC(CC)COCCCN,2.77
CCCCC1(CCC2=NC=CC=C2)C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,1.96
C=CCOCCC#N,2.06
NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,1.92
COC(CC(C)=O)OC,1.33
CCCN(CCC)C(=O)CN(CC)P(=S)(OCC)OCC,2.21
COCC1=CC=C(COC(=O)C2C(C=C(C)C)C2(C)C)C=C1,2.53
CN1C(C(=O)NC2=NC=CC=C2)=C(OC(=O)C23CC4CC(CC(C4)C2)C3)C2=C(C=C(Cl)S2)S1(=O)=O,3.73
CC(C)CC(C)OC(=O)C=CC(=O)OC(C)CC(C)C,1.59
COP(=O)(OC)N=C1SCC(C)S1,3.84
CCOC(=O)C(C(=O)CC1=C(C)N(C(=O)C2=CC=C(Cl)C=C2)C2=C1C=C(OC)C=C2)C(=O)OCC,2.98
COC1=CC=C2CC3C4CCCCC4(CCN3C)C2=C1,3.37
CC(C)CCCCCCCOP(OC1=CC=CC=C1)OC1=CC=CC=C1,2.2
CCCCOC(C1=NCCCN1)C1=CC=CC=C1,2.9
CC1=CC=C2N=CC=CC2=C1,2.25
O=C(OC1=C(OC(=O)C2=CC=CC=C2)C(=O)OC1=O)C1=CC=CC=C1,1.53
C=CC(=O)OCC1CO1,2.93
OC(=O)C1=CC=CC=C1,1.86
N(C1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2,2.13
CCCCSN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2,3.71
CCCCS(=O)(=O)NC1CCCCC1,1.89
[O-][N+](=O)C(Cl)(Cl)Cl,2.82
CC1=C(N(CCCl)CCCl)C(=O)NC(=O)N1,5.04
CCO[Si](CCCCN)(OCC)OCC,2.19
CCCCN(CCCC)CC(C)O,1.97
CCCCOC(=O)CC,1.42
CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12,1.86
CC(C(O)=O)C1=CC=C(C=C1)C1=CN2C=CC=CC2=N1,2.96
CCN(C(=O)C=CC)C1=C(C)C=CC=C1,2.13
C1CNCCNC1,1.55
CC1=CC=CN=C1N1C(C)=NC2=C(C=CC=C2)C1=O,2.8
CCC1(O)CC(OC2CC(C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)N(C)C)C2=C(O)C3=C(C=C2C1C(=O)OC)C(=O)C1=C(C(O)=CC=C1)C3=O,4.14
CCO[Si](CCC#N)(OCC)OCC,1.59
NCCCCCCC(O)=O,1.21
CN(CCO)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.55
CCCCCCCCCCCCOC(CBr)C1=CC=C(C=C1)C(C)C,3.22
NC(=S)NC1=C(Cl)C=CC=C1,4.61
OCCCCO,1.77
[O-][N+](=NC1=CC=CC=C1)C1=CC=CC=C1,2.5
NC(=O)OCCCC1=CC=CC=C1,2.21
C(NC1=CC=CC=C1)[Si]12OCCN(CCO1)CCO2,5.93
CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,3.86
ClC(Cl)(C#N)C#N,3.02
CC(=O)OC1=CC=C(C=C1)C1(C(=O)N(C(C)=O)C2=C1C=CC=C2)C1=CC=C(OC(C)=O)C=C1,2.95
CC1CC(O)CC(C)(C)C1,1.64
CCOP(=O)(SC(C)CC)SC(C)CC,3.86
N#CCN1CCOCC1,2.03
CCCCC(CC)C(=O)OC=C,1.6
N1C=NC=N1,1.6
COC1=CC=C(C=C1)S(=O)(=O)NC1=NN=C(S1)C(C)(C)C,2.45
CC(=O)NC1=CC=NC=C1,2.48
CC(C)C1=CC=C(C=C1)C#N,1.57
CCCOCCOC(C)=O,1.19
NC(=O)C1=C(O)C=CC=C1,2.15
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,2.29
CN(SSN(C)C(=O)ON=C(C)SCCC#N)C(=O)ON=C(C)SCCC#N,3.76
NC1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=C(N)C=C1,2.92
CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCOCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCC,1.67
CCCCOCCOCCOCCO,1.59
CC(C)(OC1=CC=C(C=C1)C1CCCC2=C1C=CC=C2)C(O)=O,2.54
OC1(N2CCN=C2C2=C1C=CC=C2)C1=CC=C(C=C1)C(F)(F)F,2.96
C1CO1,2.79
CC1=NC(C)=C(Cl)C(O)=C1Cl,1.03
CCCCCC#CC(=O)OC,2.0
CCOP(=O)(OCC)OC(=C)C1=CC=C(Cl)C=C1Cl,2.33
ClCC1COC(=O)O1,3.23
OC(C1=CC2C3C(C1C2=C(C1=CC=CC=C1)C1=NC=CC=C1)C(=O)NC3=O)(C1=CC=CC=C1)C1=NC=CC=C1,5.13
CC(=O)OC(OC(C)=O)C=C,3.65
CC(C)(C)C1=CC2=C(C=C1)N=C(N2)C(F)(F)F,3.84
CCN(CC)CCO,1.96
NCCCOCCCCOCCCN,1.77
CCC(CO)CC(C)C,1.55
FCC(=O)NC1=CC=CC=C1,4.18
CCCCCCCCCCCCCCCCSCC(COC)COP([O-])(=O)OCC[N+](C)(C)C,3.32
CCCCOCCOCCOC(C)=O,1.5
O=C1C=CC(=O)N1C1=CC=CC=C1,3.48
CC(C)CC=O,1.19
COP(=O)(OC)OC(=C)P(=O)(OC)OC,2.96
OC(=O)COC(C(O)=O)C(O)=O,1.69
CSC1=NC(N=[N+]=[N-])=NC(NC(C)C)=N1,1.8
CCOC(=O)CCCCCC#N,1.29
CC(=O)OC1CC2(O)C(CCC3(C)C(CCC23O)C2=COC(=O)C=C2)C2(C)CCC(OC3OC(CO)C(O)C(O)C3O)C=C12,6.16
CCC(C)CC(C)C=C(C)C1OC(CC=C1C)C1=C(O)N(C)C=C(C2C(O)C(O)C(O)C2O)C1=O,4.99
CC1=CC(=CC=C1N)C(=O)C1=CC=CC=C1,2.48
CC1=CC(=O)C(C)=C(C)C1=O,2.88
OC1=C(C=CC=C1)S(O)(=O)=O,1.96
CCOP(=O)(OCC)OC1=CC(=O)OC(C)=C1,4.89
CN(C)C(=O)ON=C(C#N)C1=CC=CC=C1,3.85
CC(C)(C)C(=O)CCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,2.9
CCP(=S)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12,2.29
CCC(C)(C)N=C(NC#N)NC1=CC=CN=C1,4.22
N#CC#CC#N,2.24
C=CCOC1=NC(OCC=C)=NC(OCC=C)=N1,2.63
ClCC(=O)CCl,3.8
CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,1.01
O=NC1=CC=C(C=C1)N=O,2.12
CC(C)(C)C1=CC=CC=C1,1.64
CN(C)N=O,3.3
CC(C=C)C(C)C=O,1.37
CC1=CC=C(O)C=C1C,2.23
NC1=NC2=C(O1)C(Cl)=CC=C2,2.61
CCN(CC)CCOCCO,1.82
CCO[Si](C)(CCP(=O)(OCC)OCC)OCC,2.48
CC(C)(C)C(=O)CCl,2.39
CSC(C)=NOC(=O)N(C)SN(C)C(=O)OC1=CC=C(C=C1)C(C)(C)C1=CC=C(OC(=O)N(C)SN(C)C(=O)ON=C(C)SC)C=C1,3.16
NCCC[Si]12OCCN(CCO1)CCO2,1.6
CCC=C(C)C(OC(=O)C1C(C=C(C)C)C1(C)C)C#C,2.21
CN(C)C(=O)OC1=C(Cl)C(Cl)=CC2=C1N=C(N2)C(F)(F)F,3.92
CC1(CCl)COC1,2.03
CC(C)=CCCC(C)=CCO,1.63
CNC(=O)OC1=CC=CC(OCC#C)=C1,3.14
CC1=CC=C(CC2=CC=C(C)C=C2)C=C1,2.06
CCOP(=O)(OCC)OC(C)=CSC,5.21
OC(CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2)C1=CC=C(C=C1)C1=CC=C(Br)C=C1,6.03
OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,2.65
CNC1=NC(OC)=NC(C)=N1,2.59
COP(=O)(OC)N1CCOCC1,1.52
CN(C(C)=O)C1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,1.22
CCCCC,2.26
COC1=C(C(=O)OCCN(CCOC(=O)C2=C(OC)C(Cl)=CC=C2Cl)C2=CC=CC=C2)C(Cl)=CC=C1Cl,1.67
CC1CC2OC2CC1COC(C)=O,1.28
OC1=CC=C(C=C1NN=C1C(=O)C2=C(C=C(C=C2NC2=NC(Cl)=NC(Cl)=N2)S(O)(=O)=O)C=C1S(O)(=O)=O)[N+]([O-])=O,1.84
CNC(=O)ON=C(C)SCC(=O)N(C)C,4.38
CCCCCC(C)C(C)C1=CC2=C(C(O)=C1)C1=C(CCN(CC#C)C1)C(C)(C)O2,2.64
FC(F)(F)C1=NC2=C(N1)C=C(C=C2Cl)C#N,5.01
CC1(C)OC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1,1.96
COC1=CC=C2C3=C(CC4CCCN4C3)C3=C(C=C(OC)C(OC)=C3)C2=C1OC,3.78
CCCCC(CC)COC(CBr)C1=CC=CC(=C1)C1CCCCC1,3.2
CC1=C(C)C(=CC=C1)C#N,1.64
CC1=C(C=CC=C1COC(=O)C1C(C=C(Cl)C(F)(F)F)C1(C)C)C1=CC=CC=C1,3.89
C[Si]1(C)OCCN(CCO)CCO1,1.78
OC(CO[N+]([O-])=O)CO[N+]([O-])=O,2.23
CC(=O)OC1CCCCC1,1.34
CCCCOCCOC(C)=O,1.82
N#CC1=C(C=CC=C1)C#N,3.63
C1C2OC2C2C3CC(C4OC34)C12,2.89
CN(SSN(C)C(=O)ON=C1CSCCS1)C(=O)ON=C1CSCCS1,3.47
CCCCCCCCCCOC1=C(OC)C=C(C=C1OC)C(N)=O,2.31
CON=C(C)C(=NOC(=O)N(C)SC1=CC=C(C=C1)C(C)(C)C)C(=O)N(C)C,4.13
C=CCNC(=S)NC1=CC=CC=C1,2.41
BrCCC1=CC=CC=C1,2.36
COC1=C(C=O)C=CC=C1,1.74
CC(=O)CCl,2.97
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=C(F)C(F)=C(F)C(F)=C1F,3.66
ClC1=CC=C(NC=O)C=C1,2.32
C1CCCNCC1,3.68
COP(=S)(OC)SCC1=NC(N)=NC(N)=N1,2.5
O=CC1=CC(OC2=CC=CC=C2)=CC=C1,2.21
CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O,4.81
OC1(N2CCCCN=C2C2=C1C=CC=C2)C1=CC=C(Cl)C(Cl)=C1,3.06
CC(C)C=O,1.88
CC1(CO)CN(NC1=O)C1=CC=CC=C1,2.56
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,4.57
CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,1.43
COC1=CC(Cl)=C(OC)C=C1Cl,1.27
ClC(Cl)=C(Cl)C#N,3.4
COC1=CC(CC=C)=CC=C1O,1.93
CCCC=O,1.46
CCCCC(CC)COC(=O)C1=C(C=CC=C1)C(=O)OCC(CC)CCCC,1.11
OCCN1CCN(CCCN2C3=CC(Cl)=CC=C3SC3=C2C=CC=C3)CC1,3.1
OCC(COC(=O)CCN1CC1)(COC(=O)CCN1CC1)COC(=O)CCN1CC1,1.88
O=CC1=CC=C2OCOC2=C1,1.75
OC1(CCCC1)OC(=O)C1CCCCC1,1.83
O1C=CC=C1C=NC1=CC=C(C=C1)N=CC1=CC=CO1,2.34
ClC1=C2OC3=NC=CC=C3C(=O)C2=CC(=C1)C1=NNN=N1,1.27
CN1C(=O)OC(C)(C)C1=O,1.82
CCP(=S)(OC)SCSCSP(=S)(CC)OC,4.98
O=C(NNCC1=CC=CC=C1)C1=NC=CC=C1,2.98
CCCCNCCCCCCN,2.51
FC(F)(F)C1=CC(CNC2=NCCS2)=CC=C1,3.72
O=C1CCCN1C1=CC=CC2=CC=CN=C12,2.11
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,2.1
COCCOC(=O)C=C,2.51
CC(C)C=CC(C)=O,1.9
CC(CCOC=O)CCC=C(C)C,1.34
CCCN(N=O)C(N)=O,2.44
C=CC1=CC=CC=C1,1.59
FC(F)C(F)(F)COC(=O)C(F)=C,3.53
CCOC1=C(C=CC=C1)C(N)=O,1.88
CC(C)CCCCCOC(=O)CS,2.77
CCOP(=S)(OCC)OC1=CC=C(N)C=C1,2.76
CCC1=C(N)C=CC=C1,1.98
CNC(N)=S,3.26
CN1N(C(=O)C(NC2=C3C=CC=CC3=NC=N2)=C1C)C1=CC=CC=C1,2.95
CC1=CC=CC(C)=C1NC(=O)CC12CCCN1CCC2,3.03
CCCCC(CC)CN,2.46
CC(C)C1=CC=CC(C(C)C)=C1N,1.74
OCC(=O)C1=COC(=O)C2=C1C=CC=C2O,2.94
CC(CC1=CC=CC=C1)NC(C#N)C1=CC=CC=C1,3.82
